id,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_7l1j51wlwcohaho,2024-01-30 19:00:53,959,48,1_fr,steph,1_yes_internet,0_none_first,3_all_today,340,3,4,,,3,4,113,85,75,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
r_7l4rxmwlcu8ystx,2024-01-30 19:56:14,81,48,1_fr,steph,1_yes_internet,1_some_first,2_most_today,204,2,4,,,2,4,102,51,50,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True
r_7lgnnljnbiosvgg,2024-01-31 21:40:59,263,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,150,4,5,,5,4,5,38,30,80,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,True
r_7lhfluwv2bvxsdt,2024-01-31 15:28:01,128,48,3_jr,steph,1_yes_internet,1_some_first,3_all_today,199,4,6,,1,4,6,50,33,67,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False
r_7lumeputkzy9qvl,2024-01-24 09:02:06,83,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,402,6,6,,,6,6,67,67,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_7lvyxcodbotazxc,2024-01-25 11:03:56,76,100,1_fr,steph,0_no_internet,2_most_first,3_all_today,997,5,5,,,5,5,199,199,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
r_7lywzhgxvmsqbeq,2024-01-30 21:11:03,168,48,3_jr,steph,1_yes_internet,1_some_first,2_most_today,300,4,5,,1,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False,False
r_7lzzzrmdgb7ypt7,2024-01-26 13:35:57,1125,100,3_jr,ftw,1_yes_internet,0_none_first,1_some_today,204,3,5,,5,3,5,68,41,60,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
r_7maenggs3nb1wxl,2024-01-24 09:00:23,23,100,5_gr,dist,1_yes_internet,,,,0,2,,,0,2,,,0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7mfcmybtjsr3fey,2024-01-23 19:01:34,53,100,4_sr,ftw,1_yes_internet,1_some_first,2_most_today,300,2,2,,,2,2,150,150,100,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_7mjngob7oyqqhwx,2024-01-23 17:01:30,437,100,4_sr,steph,1_yes_internet,2_most_first,3_all_today,756,3,3,,3,3,3,252,252,100,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True
r_7mkm9rxnq6mbnz2,2024-01-25 14:12:58,355,100,4_sr,steph,1_yes_internet,0_none_first,2_most_today,399,4,5,,5,4,5,100,80,80,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False
r_7ml48mn91joohk2,2024-02-04 20:18:58,270015,26,4_sr,dist,1_yes_internet,,,,4,4,,,4,4,,,100,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7ms53hrybkqretl,2024-01-25 15:23:31,231,100,4_sr,dist,1_yes_internet,0_none_first,2_most_today,105,4,6,,6,4,6,26,18,67,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False
r_7msflbzu2pfujus,2024-01-25 19:24:27,234,100,4_sr,bryan,1_yes_internet,1_some_first,1_some_today,1013,5,5,,5,5,5,203,203,100,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False
r_7mybojgsxug73al,2024-01-30 16:24:56,144,48,3_jr,steph,0_no_internet,1_some_first,2_most_today,503,4,4,,,4,4,126,126,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True
r_7mzwrykjrtkjy0r,2024-01-31 20:13:00,167,48,1_fr,steph,1_yes_internet,0_none_first,1_some_today,308,3,4,,,3,4,103,77,75,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
r_7n9hajn7ltkkip5,2024-01-25 12:40:29,108,100,0_hs,dist,1_yes_internet,1_some_first,3_all_today,35,1,1,,,1,1,35,35,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7nvbc9biunp8ntm,2024-01-30 15:19:45,88,48,1_fr,steph,1_yes_internet,2_most_first,2_most_today,925,5,5,,,5,5,185,185,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
r_7nwceib56tfauky,2024-01-25 13:40:07,83,100,1_fr,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7o2dan437xfkgs3,2024-01-31 13:45:06,134,48,1_fr,steph,1_yes_internet,1_some_first,1_some_today,201,2,6,,,2,6,100,34,33,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True
r_7o5cebp3lf2nqsn,2024-02-01 10:45:43,49,48,3_jr,ftw,1_yes_internet,0_none_first,0_none_today,0,3,3,,,3,3,0,0,100,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False
r_7o7bnbzeleyqcp3,2024-01-25 16:44:06,192,100,4_sr,ftw,1_yes_internet,1_some_first,2_most_today,105,3,3,,3,3,3,35,35,100,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
r_7obto19yn2pllbr,2024-01-24 14:12:06,681,100,5_gr,steph,1_yes_internet,1_some_first,3_all_today,40,2,2,,2,2,2,20,20,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
r_7ocaoc7zkxaqcgn,2024-01-23 15:32:21,101,100,1_fr,steph,1_yes_internet,2_most_first,2_most_today,408,4,5,,,4,5,102,82,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
r_7ogwjcswu0tah0m,2024-01-29 15:40:33,341,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,130,2,4,,4,2,4,65,32,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
r_7ogxzzz6acq2f5o,2024-01-24 15:30:44,64,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,80,1,4,,,1,4,80,20,25,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
r_7oi3lqktbbrdisw,2024-01-23 23:00:24,1145,100,4_sr,dist,1_yes_internet,1_some_first,1_some_today,300,3,4,,4,3,4,100,75,75,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False
r_7oirm4e5vdfu5xd,2024-01-27 18:38:45,63,100,5_gr,steph,1_yes_internet,3_all_first,3_all_today,220,1,3,,,1,3,220,73,33,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7opgmo1ubhfcbqm,2024-01-23 15:25:43,390,100,2_so,steph,0_no_internet,2_most_first,3_all_today,375,3,6,,6,3,6,125,62,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
r_7owrjfhvpb8uatm,2024-01-23 16:37:04,255,100,3_jr,dist,1_yes_internet,2_most_first,3_all_today,180,2,3,,3,2,3,90,60,67,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,True
r_7p5ex1y3ykq1mgs,2024-01-24 18:21:14,187,100,5_gr,steph,1_yes_internet,3_all_first,3_all_today,75,1,3,,,1,3,75,25,33,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7p6xn4tdhmslja9,2024-01-28 15:03:24,176,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,269,3,3,,3,3,3,90,90,100,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7p7zxxwbcksah0d,2024-01-25 08:26:33,210,100,4_sr,dist,1_yes_internet,1_some_first,3_all_today,445,3,3,,3,3,3,148,148,100,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_7p8e96tk9nkqzky,2024-01-24 14:23:06,272,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,501,5,4,,4,5,5,100,100,100,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
r_7pau9uzhxxa8k5j,2024-01-26 08:02:37,261,100,3_jr,steph,0_no_internet,1_some_first,1_some_today,80,3,4,,4,3,4,27,20,75,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False
r_7pbj2lp34mp2gsv,2024-01-30 21:41:46,53,48,5_gr,dist,1_yes_internet,0_none_first,2_most_today,402,2,2,,,2,2,201,201,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7pfbbiveqsays5f,2024-01-31 13:48:23,87,48,4_sr,dist,1_yes_internet,3_all_first,3_all_today,700,6,6,,,6,6,117,117,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7pjfgdjrmljydfd,2024-01-25 18:49:49,101,100,5_gr,dist,1_yes_internet,1_some_first,1_some_today,141,1,1,,,1,1,141,141,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
r_7pmit0uyoptktxe,2024-01-24 10:40:10,418,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,150,2,2,,2,2,2,75,75,100,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
r_7pnuyzrtp339rxb,2024-02-01 09:08:34,89,48,5_gr,dist,1_yes_internet,2_most_first,3_all_today,180,2,2,,,2,2,90,90,100,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_7pys0g0uwp6l8sn,2024-01-24 15:41:41,233,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,300,3,5,,5,3,5,100,60,60,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False
r_7pywehqay4tt1d3,2024-01-23 15:41:18,50,100,0_other,steph,1_yes_internet,,,,0,0,,,0,0,,,,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7pzxp8qnz6g49ps,2024-02-01 09:09:12,81,48,4_sr,steph,1_yes_internet,3_all_first,3_all_today,450,4,4,,,4,4,112,112,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7q4x5c5b44exmtp,2024-01-30 16:33:42,136,48,1_fr,steph,1_yes_internet,2_most_first,3_all_today,182,1,5,,1,1,5,182,36,20,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False
r_7qag8uutdoimfpx,2024-01-30 13:53:27,265,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,107,2,5,,5,2,5,54,21,40,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_7qboplsys6xt2xd,2024-01-23 17:41:45,64,100,2_so,steph,1_yes_internet,0_none_first,0_none_today,381,4,6,,,4,6,95,64,67,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True
r_7qcuh4qpskaqwuf,2024-02-02 07:44:41,411,100,4_sr,dist,1_yes_internet,,,,0,2,,,0,2,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7qhs4iwmrtspqzd,2024-02-01 16:06:26,216,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,167,1,4,,,1,4,167,42,25,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
r_7qk1fjgak3bfiqh,2024-01-30 20:25:28,198,48,3_jr,waco,1_yes_internet,2_most_first,3_all_today,152,2,2,,1,2,2,76,76,100,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_7qovaob2nifsxiy,2024-01-23 22:05:42,34,100,1_fr,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7qqie9vkirbbfeu,2024-01-23 20:55:42,275,100,5_gr,dist,1_yes_internet,2_most_first,2_most_today,300,1,1,,1,1,1,300,300,100,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
r_7qsvyuvxxmhuo9t,2024-01-24 13:57:41,28,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,161,4,4,,,4,4,40,40,100,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False
r_7rhk7tfhzobymyq,2024-01-24 11:59:47,281,100,2_so,steph,1_yes_internet,1_some_first,1_some_today,598,5,5,,5,5,5,120,120,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_7roeacn0ogm3fmr,2024-01-31 13:20:15,658,48,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,472,3,3,,,3,3,157,157,100,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
r_7ry9edoggzcryvt,2024-02-04 11:30:01,84,48,1_fr,steph,1_yes_internet,2_most_first,3_all_today,609,6,6,,,6,6,102,102,100,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True
r_7rzz9fhsb27inwx,2024-01-24 20:16:03,347,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,201,5,6,,6,5,6,40,34,83,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
r_7s5caswuhi47zj7,2024-01-23 20:40:27,1098,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,536,4,6,,6,4,6,134,89,67,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False
r_7sco86ajdkglvry,2024-01-26 12:47:47,68,100,0_hs,dist,1_yes_internet,,,,0,2,,,0,2,,,0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7sgxzpixaiabz2v,2024-01-23 16:04:21,515,100,4_sr,waco,1_yes_internet,0_none_first,0_none_today,0,3,5,,5,3,5,0,0,60,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False
r_7si1uxgrqtxcktd,2024-01-23 20:26:51,239,100,4_sr,dist,1_yes_internet,2_most_first,3_all_today,300,3,3,,3,3,3,100,100,100,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7soympoai8qe4qd,2024-01-24 13:58:42,280,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,105,3,6,,6,3,6,35,18,50,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False
r_7spnywxnimwyivd,2024-01-30 16:03:12,140,48,4_sr,dist,1_yes_internet,3_all_first,3_all_today,206,2,2,,,2,2,103,103,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7sr5ersmsysdnvb,2024-01-24 07:04:32,369,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,231,4,4,,4,4,4,58,58,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7ssejq8fee7a1r3,2024-01-29 11:40:56,1566,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,345,5,6,,6,5,6,69,58,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False
r_7swx1sibheawmbq,2024-01-24 08:07:59,37,100,0_other,steph,1_yes_internet,,,,0,0,,,0,0,,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7t7eefskthkec4n,2024-01-24 11:00:16,85,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,150,9,6,,,9,9,17,17,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_7tkz6ere31iixgv,2024-01-28 16:35:00,139,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,180,1,1,,,1,1,180,180,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_7tx2wxrr3ppfpyp,2024-01-23 21:14:30,484,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,303,3,4,,4,3,4,101,76,75,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False
r_7u6ipghalfmwss9,2024-01-24 18:35:16,213,100,1_fr,steph,1_yes_internet,2_most_first,2_most_today,46,4,4,,4,4,4,12,12,100,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False,False
r_7ukwt5szeausptj,2024-01-25 09:30:09,238,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,110,3,4,,4,3,4,37,28,75,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False
r_7v42eiohblblti4,2024-01-24 14:14:04,422,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,338,3,6,,6,3,6,113,56,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False
r_7v5wmejryhxooax,2024-01-23 16:43:52,641,100,2_so,steph,1_yes_internet,1_some_first,0_none_today,601,5,6,,6,5,6,120,100,83,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False
